date,open,high,low,close,volume,Name,Daily_Return,Month,Year,MA50,MA200
2014-01-27,78.5813,79.2571,77.9642,78.6428,144219152,AAPL,0.008113072827935941,1,2014,78.167382,68.96237950000001
2014-01-28,72.6799,73.5714,71.7242,72.3571,266833581,AAPL,-0.07992721520596913,1,2014,78.127,69.0171655
2014-01-29,71.9928,72.4814,71.2314,71.5356,125942796,AAPL,-0.011353412450194944,1,2014,78.048684,69.074951
2014-01-30,71.7914,72.3571,70.9571,71.3974,169762789,AAPL,-0.0019319052331985276,1,2014,77.97666,69.127481
2014-01-31,70.7399,71.6471,70.5071,71.5142,116336444,AAPL,0.001635913912831466,1,2014,77.925148,69.197338
2014-02-03,71.8014,72.5328,71.3285,71.6471,100620772,AAPL,0.0018583721834264377,2,2014,77.873662,69.27553800000001
2014-02-04,72.2642,72.7799,71.8228,72.6842,94273543,AAPL,0.014475114833677916,2,2014,77.855918,69.3600095
2014-02-05,72.3656,73.6114,72.3216,73.2271,82322156,AAPL,0.007469298692150295,2,2014,77.831502,69.441381
2014-02-06,72.8656,73.3571,72.5442,73.2156,64497223,AAPL,-0.00015704568390662033,2,2014,77.81067200000001,69.5173665
2014-02-07,74.4828,74.7042,73.9114,74.2399,93638601,AAPL,0.01399018788345674,2,2014,77.79907200000001,69.5989505
2014-02-10,74.0942,75.9985,73.9999,75.5699,86451022,AAPL,0.017914894820709515,2,2014,77.786472,69.6851005
2014-02-11,75.8014,76.8214,75.6428,76.5656,70672252,AAPL,0.01317588087320476,2,2014,77.7579,69.769925
2014-02-12,76.7071,77.0799,76.1771,76.5599,77127064,AAPL,-7.444596528993763e-05,2,2014,77.700328,69.845496
2014-02-13,76.3799,77.8356,76.3142,77.7756,76960156,AAPL,0.015879069852494654,2,2014,77.680898,69.918103
2014-02-14,77.4956,77.9971,77.3156,77.7128,68468036,AAPL,-0.0008074511800615358,2,2014,77.617092,69.99288849999999
2014-02-18,77.9999,78.7413,77.9442,77.9985,65306248,AAPL,0.00367635704800251,2,2014,77.562778,70.0646525
2014-02-19,77.8214,78.1271,76.3356,76.7671,78554420,AAPL,-0.015787483092623678,2,2014,77.475548,70.12707400000001
2014-02-20,76.1414,76.7142,75.5714,75.8785,76529103,AAPL,-0.011575271177366342,2,2014,77.393062,70.1773885
2014-02-21,76.1132,76.3671,74.9428,75.0356,69757247,AAPL,-0.011108548534828677,2,2014,77.275404,70.224954
2014-02-24,74.7356,75.7028,74.6314,75.3642,72364950,AAPL,0.004379254647127517,2,2014,77.166832,70.270461
2014-02-25,75.6256,75.6521,74.4285,74.5799,58247350,AAPL,-0.010406797922621114,2,2014,77.054546,70.3170965
2014-02-26,74.8014,74.9999,73.6571,73.9071,69131286,AAPL,-0.009021197400371883,2,2014,76.931146,70.3630825
2014-02-27,73.8771,75.5399,73.7214,75.3814,75557321,AAPL,0.019948015819860387,2,2014,76.85469,70.41517549999999
2014-02-28,75.5828,76.1071,74.5885,75.1771,93074653,AAPL,-0.002710217639895318,2,2014,76.765376,70.4740185
2014-03-03,74.7742,75.8071,74.6871,75.3942,59667923,AAPL,0.0028878474961124834,3,2014,76.68757599999999,70.5446685
2014-03-04,75.8571,76.0914,75.3956,75.8914,64884834,AAPL,0.006594671738674895,3,2014,76.631778,70.613713
2014-03-05,75.8456,76.3928,75.5899,76.0514,50065519,AAPL,0.0021082757730124246,3,2014,76.597208,70.684499
2014-03-06,76.1128,76.3485,75.4428,75.8214,46423111,AAPL,-0.00302427042763187,3,2014,76.545008,70.7472275
2014-03-07,75.8699,75.9971,75.1499,75.7771,55415241,AAPL,-0.0005842677660923279,3,2014,76.43172399999999,70.8120705
2014-03-10,75.4799,76.1899,75.4769,75.8456,44691430,AAPL,0.0009039670296171476,3,2014,76.326724,70.876046
2014-03-11,76.4928,76.9628,76.0842,76.5842,70198849,AAPL,0.009738204984863774,3,2014,76.247266,70.943153
2014-03-12,76.3585,76.7642,75.9999,76.6585,50195460,AAPL,0.0009701740045597873,3,2014,76.18018000000001,71.0084815
2014-03-13,76.7771,77.0942,75.5942,75.8071,64435609,AAPL,-0.01110640046439726,3,2014,76.11198,71.0722035
2014-03-14,75.5414,75.8414,74.7142,74.9556,59299492,AAPL,-0.0112324571181327,3,2014,76.00818,71.1291605
2014-03-17,75.3856,75.7099,75.1214,75.2485,49886074,AAPL,0.003907646660156194,3,2014,75.93278000000001,71.182846
2014-03-18,75.1285,75.9956,75.0285,75.9142,52411863,AAPL,0.008846687973846468,3,2014,75.90540800000001,71.241178
2014-03-19,76.0371,76.6056,75.5714,75.8942,56188958,AAPL,-0.00026345532192917354,3,2014,75.869208,71.2987065
2014-03-20,75.6985,76.0956,75.3356,75.5285,52099537,AAPL,-0.0048185500341264564,3,2014,75.836816,71.3554135
2014-03-21,75.9899,76.2499,75.1899,76.1242,93612169,AAPL,0.007887088979656731,3,2014,75.80655800000001,71.418099
2014-03-24,76.9171,77.2142,76.4371,77.0271,88924871,AAPL,0.011860879982975137,3,2014,75.81419,71.490049
2014-03-25,77.3571,77.9642,77.0842,77.8556,70573356,AAPL,0.01075595472242874,3,2014,75.848618,71.563748
2014-03-26,78.0742,78.4285,76.9799,77.1114,74942224,AAPL,-0.009558721530628422,3,2014,75.86019,71.6358125
2014-03-27,77.1449,77.3571,76.4457,76.7799,55507676,AAPL,-0.0042989752487959665,3,2014,75.834676,71.70714100000001
2014-03-28,76.9028,76.9913,76.3214,76.6942,50141063,AAPL,-0.0011161775412575903,3,2014,75.77610399999999,71.781905
2014-03-31,77.0328,77.2585,76.5614,76.6771,42167188,AAPL,-0.00022296340531613446,3,2014,75.726076,71.853887
2014-04-01,76.8228,77.4099,76.6814,77.3785,50189685,AAPL,0.009147450803434154,4,2014,75.728876,71.933601
2014-04-02,77.4828,77.6399,77.1799,77.5071,44792195,AAPL,0.0016619603636667257,4,2014,75.71024799999999,72.0125655
2014-04-03,77.3414,77.4999,76.8056,76.9699,40648111,AAPL,-0.006930977936214888,4,2014,75.673904,72.089008
2014-04-04,77.1156,77.1428,75.7971,75.9742,68812485,AAPL,-0.01293622571940456,4,2014,75.604304,72.16673650000001
2014-04-07,75.4314,75.8428,74.5556,74.7814,72462530,AAPL,-0.01570006660155676,4,2014,75.539734,72.2429025
2014-04-08,75.0271,75.1599,74.0999,74.7771,60971883,AAPL,-5.75009293755091e-05,4,2014,75.46242000000001,72.321431
2014-04-09,74.6628,75.7842,74.5742,75.7599,51542722,AAPL,0.013143061177820492,4,2014,75.530476,72.412702
2014-04-10,75.8114,76.0342,74.7385,74.7828,59912818,AAPL,-0.012897324310090275,4,2014,75.59542,72.4990235
2014-04-11,74.1428,74.6899,73.8771,74.2299,67975012,AAPL,-0.007393411319180254,4,2014,75.65207,72.5858375
2014-04-14,74.5571,74.5942,73.8871,74.5256,51445177,AAPL,0.003983569963047273,4,2014,75.71229799999999,72.6771945
2014-04-15,74.3242,74.5199,73.0471,73.9942,66622577,AAPL,-0.007130435716049099,4,2014,75.75924,72.76393
2014-04-16,74.0071,74.4414,73.4478,74.1442,53732994,AAPL,0.0020271859145715165,4,2014,75.78844,72.84235149999999
2014-04-17,74.2856,75.3942,74.1714,74.9914,71106721,AAPL,0.011426382643551447,4,2014,75.823726,72.9183875
2014-04-21,75.0485,76.0199,74.8514,75.8814,45668931,AAPL,0.011868027533823877,4,2014,75.877042,72.9972235
2014-04-22,75.4728,75.9751,75.2144,75.9569,50664453,AAPL,0.0009949737353291965,4,2014,75.91138199999999,73.078851
2014-04-23,75.5799,75.8756,74.9214,74.9642,98735259,AAPL,-0.013069253747849063,4,2014,75.899268,73.157208
2014-04-24,81.1728,81.4285,80.1042,81.1099,189978082,AAPL,0.08198179931220495,4,2014,75.990154,73.261079
2014-04-25,80.6471,81.7128,80.5656,81.7056,97568814,AAPL,0.007344356237648064,4,2014,76.09306799999999,73.369086
2014-04-28,81.8285,85.1071,81.7928,84.8699,167371680,AAPL,0.03872806759879377,4,2014,76.234954,73.48823
2014-04-29,84.8199,85.1399,84.2156,84.6185,84344673,AAPL,-0.002962180938118286,4,2014,76.373068,73.606673
2014-04-30,84.6628,85.6328,84.2571,84.2985,114220883,AAPL,-0.003781678947274991,4,2014,76.499068,73.72285149999999
2014-05-01,84.5713,84.9713,83.7656,84.4971,61052418,AAPL,0.0023559138062954066,5,2014,76.653668,73.838055
2014-05-02,84.6199,84.8856,84.2442,84.6542,47878572,AAPL,0.0018592354057120897,5,2014,76.829182,73.953962
2014-05-05,84.3056,85.8571,84.2856,85.8513,71766758,AAPL,0.014141058565316111,5,2014,77.045496,74.07482
2014-05-06,85.9713,86.3442,84.9156,84.9156,93641373,AAPL,-0.010899077824098158,5,2014,77.236524,74.19586249999999
2014-05-07,85.0356,85.3271,83.9613,84.6185,70715988,AAPL,-0.003498768188648471,5,2014,77.437296,74.314448
2014-05-08,84.0356,84.9156,83.7713,83.9985,57574363,AAPL,-0.007327002960345386,5,2014,77.639124,74.435162
2014-05-09,83.5056,83.7499,82.9042,83.6488,72899498,AAPL,-0.004163169580409298,5,2014,77.804472,74.5387565
2014-05-12,83.9271,84.8085,83.9142,84.6899,53324677,AAPL,0.012446084104015931,5,2014,77.994728,74.64899199999999
2014-05-13,84.5713,84.9342,84.3856,84.8228,39934594,AAPL,0.001569254421129429,5,2014,78.1833,74.7581135
2014-05-14,84.6328,85.3428,84.5342,84.8385,41600846,AAPL,0.00018509174420078267,5,2014,78.36224200000001,74.8624565
2014-05-15,84.9571,85.2285,84.0056,84.1171,57711731,AAPL,-0.008503214931900094,5,2014,78.523556,74.9592425
2014-05-16,84.0899,85.3613,83.6285,85.3585,69091834,AAPL,0.014757998076491141,5,2014,78.714298,75.0627995
2014-05-19,85.4071,86.7613,85.3328,86.3699,79439024,AAPL,0.011848849265158057,5,2014,78.92615400000001,75.168452
2014-05-20,86.3585,86.6285,85.8185,86.3871,58708986,AAPL,0.00019914345159599556,5,2014,79.136984,75.270002
2014-05-21,86.2613,86.6713,86.0085,86.6156,49249914,AAPL,0.002645070849698561,5,2014,79.337612,75.36775899999999
2014-05-22,86.6571,87.1213,86.2999,86.7528,50218945,AAPL,0.0015840102706670134,5,2014,79.539498,75.46920200000001
2014-05-23,86.7499,87.8184,86.6385,87.7328,58052491,AAPL,0.011296465359043273,5,2014,79.778012,75.575738
2014-05-27,87.9828,89.4085,87.9471,89.3756,87216605,AAPL,0.018725037842175496,5,2014,80.066412,75.69332349999999
2014-05-28,89.4313,89.9756,89.1113,89.1442,78921885,AAPL,-0.002589073527898056,5,2014,80.344326,75.8144375
2014-05-29,89.6928,90.9813,89.6813,90.7685,94118633,AAPL,0.018221039618954604,5,2014,80.641412,75.93445200000001
2014-05-30,91.1399,92.0242,89.8428,90.4285,141005137,AAPL,-0.0037457928686713826,5,2014,80.93209800000001,76.036902
2014-06-02,90.5656,90.6899,88.9285,89.8071,92337903,AAPL,-0.006871727386830395,6,2014,81.21767000000001,76.12986649999999
2014-06-03,89.7799,91.2485,89.7499,91.0771,73231620,AAPL,0.014141420889885126,6,2014,81.516728,76.2296025
2014-06-04,91.0628,92.5556,90.8728,92.1171,83870521,AAPL,0.01141889673694041,6,2014,81.818528,76.33138100000001
2014-06-05,92.3142,92.767,91.8013,92.4785,75951141,AAPL,0.0039232672326854345,6,2014,82.110986,76.4311025
2014-06-06,92.8428,93.037,92.0671,92.2242,87620911,AAPL,-0.0027498283384786992,6,2014,82.41324200000001,76.53431649999999
2014-06-09,92.7,93.88,91.75,93.7,75414804,AAPL,0.016002307420395212,6,2014,82.751644,76.6439885
2014-06-10,94.73,95.05,93.57,94.25,62777042,AAPL,0.005869797225186657,6,2014,83.10276,76.7559815
2014-06-11,94.13,94.76,93.47,93.86,45681114,AAPL,-0.004137931034482789,6,2014,83.446418,76.86741049999999
2014-06-12,94.04,94.12,91.9,92.29,54748791,AAPL,-0.01672704027274652,6,2014,83.744648,76.9695965
2014-06-13,92.2,92.44,90.88,91.28,54525280,AAPL,-0.010943764221475805,6,2014,84.020106,77.077004
2014-06-16,91.51,92.75,91.45,92.2,35561270,AAPL,0.010078878177037787,6,2014,84.32470800000002,77.1873645
2014-06-17,92.31,92.7,91.8,92.08,29726347,AAPL,-0.0013015184381779399,6,2014,84.646824,77.29655050000001
2014-06-18,92.27,92.29,91.35,92.18,33514108,AAPL,0.0010860121633362585,6,2014,84.994796,77.4094395
2014-06-19,92.29,92.3,91.3389,91.86,35527686,AAPL,-0.003471468865263727,6,2014,85.33645400000002,77.519754
2014-06-20,91.85,92.55,90.9,90.91,100898066,AAPL,-0.0103418245155672,6,2014,85.63945600000001,77.61809650000001
2014-06-23,91.32,91.62,90.6,90.83,43694391,AAPL,-0.0008799912000879706,6,2014,85.9604,77.7184825
2014-06-24,90.75,91.74,90.19,90.28,39036087,AAPL,-0.0060552680832324235,6,2014,86.281402,77.81401149999999
2014-06-25,90.21,90.7,89.65,90.36,36868541,AAPL,0.0008861320336730483,6,2014,86.59809000000001,77.904262
2014-06-26,90.37,91.05,89.8,90.9,32629359,AAPL,0.005976095617529875,6,2014,86.936206,78.005448
2014-06-27,90.82,92.0,90.77,91.98,64028803,AAPL,0.011881188118811892,6,2014,87.29292200000002,78.13127
2014-06-30,92.1,93.725,92.09,92.93,49589028,AAPL,0.010328332246140493,6,2014,87.65169399999999,78.2582845
2014-07-01,93.52,94.07,93.13,93.52,38223477,AAPL,0.006348864736898552,7,2014,88.00446600000001,78.3938135
2014-07-02,93.865,94.06,93.09,93.48,28465073,AAPL,-0.00042771599657820403,7,2014,88.354928,78.5396995
2014-07-03,93.67,94.1,93.2,94.03,22891753,AAPL,0.005883611467693672,7,2014,88.736244,78.6846215
2014-07-07,94.14,95.99,94.1,95.968,56467939,AAPL,0.020610443475486573,7,2014,89.03340600000001,78.8325475
2014-07-08,96.27,96.8,93.92,95.35,65221678,AAPL,-0.0064396465488497645,7,2014,89.306294,78.9719405
2014-07-09,95.44,95.95,94.76,95.39,36436440,AAPL,0.0004195070791819244,7,2014,89.516696,79.1150265
2014-07-10,93.76,95.55,93.52,95.035,39685552,AAPL,-0.003721564105252151,7,2014,89.725026,79.2397445
2014-07-11,95.36,95.89,94.8625,95.22,34018228,AAPL,0.001946651233756036,7,2014,89.94345600000001,79.3664875
2014-07-14,95.86,96.89,95.65,96.45,42810155,AAPL,0.012917454316320187,7,2014,90.182514,79.504788
2014-07-15,96.8,96.85,95.03,95.32,45696176,AAPL,-0.01171591498185598,7,2014,90.39582999999999,79.6340885
2014-07-16,96.97,97.1,94.74,94.78,53502415,AAPL,-0.005665127989928576,7,2014,90.57440400000002,79.76316750000001
2014-07-17,95.03,95.279,92.57,93.0899,57298243,AAPL,-0.01783182105929526,7,2014,90.73789000000001,79.8880815
2014-07-18,93.62,94.74,93.02,94.43,49987593,AAPL,0.014395761516555527,7,2014,90.93412000000001,80.01168899999999
2014-07-21,94.99,95.0,93.72,93.939,39079002,AAPL,-0.005199618765223013,7,2014,91.13293,80.1316985
2014-07-22,94.68,94.89,94.12,94.72,55196597,AAPL,0.00831390583250835,7,2014,91.354354,80.260006
2014-07-23,95.42,97.88,95.17,97.19,92917719,AAPL,0.026076858108108114,7,2014,91.604356,80.400935
2014-07-24,97.035,97.32,96.42,97.03,45728843,AAPL,-0.0016462599032821545,7,2014,91.84849999999999,80.53769249999999
2014-07-25,96.85,97.84,96.64,97.671,43469117,AAPL,0.006606204266721649,7,2014,92.10515,80.6825195
2014-07-28,97.82,99.24,97.55,99.02,55317689,AAPL,0.013811673884776443,7,2014,92.403208,80.830057
2014-07-29,99.33,99.44,98.25,98.38,43143095,AAPL,-0.006463340739244594,7,2014,92.663638,80.972216
2014-07-30,98.44,98.7,97.67,98.15,33010001,AAPL,-0.002337873551534808,7,2014,92.89924,81.110958
2014-07-31,97.16,97.45,95.33,95.6,56842647,AAPL,-0.025980641874681742,7,2014,93.083498,81.234644
2014-08-01,94.9,96.62,94.81,96.13,48511286,AAPL,0.00554393305439338,8,2014,93.273786,81.3590945
2014-08-04,96.37,96.58,95.17,95.59,39958144,AAPL,-0.005617393113492075,8,2014,93.45053,81.4791065
2014-08-05,95.36,95.68,94.36,95.12,55932663,AAPL,-0.004916832304634355,8,2014,93.598274,81.59434949999999
2014-08-06,94.75,95.48,94.71,94.96,38558342,AAPL,-0.001682085786375187,8,2014,93.70996199999999,81.705657
2014-08-07,94.93,95.95,94.1,94.48,46711179,AAPL,-0.005054759898904693,8,2014,93.81667800000001,81.805656
2014-08-08,94.26,94.82,93.28,94.74,41865193,AAPL,0.0027519051651141435,8,2014,93.896108,81.9080225
2014-08-11,95.27,96.08,94.8355,95.99,36584844,AAPL,0.013194004644289548,8,2014,94.007338,82.01300150000002
2014-08-12,96.04,96.88,95.61,95.97,33795352,AAPL,-0.00020835503698302116,8,2014,94.13059600000001,82.112916
2014-08-13,96.15,97.24,96.04,97.24,31866088,AAPL,0.013233302073564657,8,2014,94.25385399999999,82.22343199999999
2014-08-14,97.33,97.57,96.8,97.5,28115566,AAPL,0.002673796791443861,8,2014,94.361512,82.3324495
2014-08-15,97.9,98.19,96.86,97.98,48951331,AAPL,0.00492307692307703,8,2014,94.47154200000001,82.453294
2014-08-18,98.49,99.37,97.98,99.16,47572413,AAPL,0.012043274137579107,8,2014,94.61025799999999,82.5741685
2014-08-19,99.41,100.68,99.32,100.53,69399270,AAPL,0.01381605486083104,8,2014,94.74685799999999,82.7034605
2014-08-20,100.44,101.09,99.95,100.57,52699192,AAPL,0.0003978911767630322,8,2014,94.87325799999999,82.83486099999999
2014-08-21,100.57,100.94,100.11,100.58,33478198,AAPL,9.94332305856993e-05,8,2014,95.007658,82.9615115
2014-08-22,100.29,101.47,100.19,101.32,44183834,AAPL,0.007357327500497002,8,2014,95.188258,83.09279099999999
2014-08-25,101.79,102.17,101.28,101.54,40270173,AAPL,0.0021713383339914127,8,2014,95.39345800000001,83.22840550000001
2014-08-26,101.42,101.5,100.86,100.889,33151984,AAPL,-0.006411266495962242,8,2014,95.567238,83.366785
2014-08-27,101.02,102.57,100.7,102.13,52369011,AAPL,0.012300647245983232,8,2014,95.768238,83.505607
2014-08-28,101.59,102.78,101.56,102.25,68459801,AAPL,0.0011749730735337582,8,2014,95.96963800000002,83.646109
2014-08-29,102.86,102.9,102.2,102.5,44595247,AAPL,0.0024449877750611915,8,2014,96.182438,83.78717350000001
2014-09-02,103.06,103.74,102.72,103.3,53564262,AAPL,0.007804878048780495,9,2014,96.43023799999999,83.93179249999999
2014-09-03,103.1,103.2,98.58,98.94,125420521,AAPL,-0.04220716360116161,9,2014,96.592438,84.0492355
2014-09-04,98.85,100.09,97.79,98.12,85718221,AAPL,-0.008287851222963383,9,2014,96.749238,84.16484250000002
2014-09-05,98.8,99.39,98.31,98.97,58457035,AAPL,0.008662861801875144,9,2014,96.921438,84.2892435
2014-09-08,99.3,99.31,98.05,98.36,46356742,AAPL,-0.0061634838840052275,9,2014,97.070638,84.4099365
2014-09-09,99.08,103.08,96.14,97.99,189846255,AAPL,-0.003761691744611717,9,2014,97.19083799999999,84.53202950000001
2014-09-10,98.01,101.11,97.76,101.0,100869587,AAPL,0.030717420144912744,9,2014,97.352238,84.66479000000001
2014-09-11,100.41,101.44,99.62,101.43,62399743,AAPL,0.004257425742574261,9,2014,97.510438,84.80065450000001
2014-09-12,101.21,102.19,101.08,101.66,64096903,AAPL,0.0022675736961450532,9,2014,97.674038,84.93485500000001
2014-09-15,102.81,103.05,101.44,101.63,61316516,AAPL,-0.000295101318119273,9,2014,97.82603799999998,85.0620055
2014-09-16,99.8,101.26,98.89,100.86,66908133,AAPL,-0.007576503001082369,9,2014,97.92387799999999,85.1763345
2014-09-17,101.27,101.8,100.5922,101.58,60926498,AAPL,0.007138607971445499,9,2014,98.04847799999999,85.287042
2014-09-18,101.93,102.35,101.56,101.79,37299435,AAPL,0.0020673360897816018,9,2014,98.176478,85.40225650000001
2014-09-19,102.29,102.35,100.88,100.96,70902406,AAPL,-0.008154042636801417,9,2014,98.29497799999999,85.50254100000001
2014-09-22,101.8,102.14,100.58,101.06,52788426,AAPL,0.0009904912836768975,9,2014,98.411778,85.60427
2014-09-23,100.6,102.94,100.54,102.64,63402196,AAPL,0.015634276667326308,9,2014,98.535578,85.71182700000001
2014-09-24,102.16,102.85,101.2,101.75,60171828,AAPL,-0.008671083398285262,9,2014,98.664178,85.820563
2014-09-25,100.51,100.71,97.72,97.87,100091990,AAPL,-0.038132678132678066,9,2014,98.725978,85.9053205
2014-09-26,98.53,100.75,98.4,100.75,62370501,AAPL,0.029426790640645795,9,2014,98.87917999999999,86.0051065
2014-09-29,98.65,100.435,98.63,100.11,49766312,AAPL,-0.006352357320099311,9,2014,98.99278,86.10468550000002
2014-09-30,100.81,101.54,100.53,100.75,55264139,AAPL,0.006392967735491029,9,2014,99.12899999999999,86.20805
2014-10-01,100.59,100.69,98.7,99.18,51491286,AAPL,-0.015583126550868465,10,2014,99.2182,86.307929
2014-10-02,99.27,100.22,98.04,99.9,47757828,AAPL,0.007259528130671544,10,2014,99.2724,86.409215
2014-10-03,99.44,100.21,99.04,99.62,43469585,AAPL,-0.002802802802802762,10,2014,99.3242,86.510894
2014-10-06,99.95,100.65,99.42,99.62,37051182,AAPL,0.0,10,2014,99.36318,86.6155875
2014-10-07,99.43,100.12,98.73,98.75,42094183,AAPL,-0.008733186107207414,10,2014,99.35777999999999,86.72043800000002
2014-10-08,98.76,101.11,98.31,100.8,57404674,AAPL,0.020759493670886142,10,2014,99.40617999999999,86.83228100000001
2014-10-09,101.54,102.38,100.61,101.02,77376525,AAPL,0.002182539682539675,10,2014,99.46358000000001,86.9301745
2014-10-10,100.69,102.03,100.3,100.73,66331592,AAPL,-0.002870718669570338,10,2014,99.56617999999999,87.02834650000001
2014-10-13,101.33,101.78,99.81,99.81,53583368,AAPL,-0.009133326714980683,10,2014,99.63978000000002,87.124611
2014-10-14,100.39,100.52,98.57,98.75,63688562,AAPL,-0.010620178338843878,10,2014,99.70298000000001,87.218297
2014-10-15,97.97,99.15,95.18,97.54,100933600,AAPL,-0.012253164556962015,10,2014,99.75138000000001,87.3099115
2014-10-16,95.55,97.72,95.41,96.26,72154523,AAPL,-0.01312282140660248,10,2014,99.77738000000001,87.39048350000002
2014-10-17,97.5,99.0,96.81,97.67,68179688,AAPL,0.014647828797007989,10,2014,99.84118000000001,87.483741
2014-10-20,98.315,99.96,98.22,99.76,77517279,AAPL,0.02139858707893927,10,2014,99.94157999999999,87.596127
2014-10-21,103.02,103.02,101.27,102.47,94623904,AAPL,0.027165196471531594,10,2014,100.07118,87.719956
2014-10-22,102.84,104.11,102.6,102.99,68263146,AAPL,0.005074655996877064,10,2014,100.21158,87.8491655
2014-10-23,104.08,105.051,103.63,104.83,71074674,AAPL,0.01786581221477812,10,2014,100.36337999999999,87.98512999999998
2014-10-24,105.18,105.49,104.53,105.22,47053916,AAPL,0.0037203090718305187,10,2014,100.51778,88.12800250000001
2014-10-27,104.85,105.48,104.7,105.11,34187701,AAPL,-0.001045428625736533,10,2014,100.66037999999999,88.2728815
2014-10-28,105.4,106.74,105.35,106.74,48060949,AAPL,0.015507563504899569,10,2014,100.81198,88.4239175
2014-10-29,106.65,107.37,106.36,107.34,52687879,AAPL,0.005621135469364935,10,2014,100.94818000000001,88.5703395
2014-10-30,106.959,107.35,105.9,106.98,40654793,AAPL,-0.003353828954723359,10,2014,101.07638000000001,88.7071255
2014-10-31,108.01,108.04,107.21,108.0,44639285,AAPL,0.009534492428491248,10,2014,101.22478,88.85123300000001
2014-11-03,108.22,110.3,108.01,109.4,52282550,AAPL,0.012962962962963065,11,2014,101.38637999999999,89.0120405
2014-11-04,109.36,109.49,107.72,108.6,41574365,AAPL,-0.007312614259597949,11,2014,101.52758,89.16284800000001
2014-11-05,109.1,109.3,108.125,108.86,37435905,AAPL,0.0023941068139963217,11,2014,101.68699999999998,89.31321249999999
2014-11-06,108.6,108.79,107.8,108.7,34968457,AAPL,-0.0014697776961234421,11,2014,101.8184,89.4594415
2014-11-07,108.75,109.32,108.55,109.01,33691535,AAPL,0.00285188592456298,11,2014,101.9536,89.614442
2014-11-10,109.02,109.33,108.67,108.83,27195547,AAPL,-0.001651224658288264,11,2014,102.08019999999999,89.765378
2014-11-11,108.7,109.75,108.4,109.7,27442252,AAPL,0.007994119268584177,11,2014,102.20820000000002,89.95209249999999
2014-11-12,109.38,111.43,109.37,111.25,46942431,AAPL,0.014129443938012631,11,2014,102.4544,90.1506645
2014-11-13,111.8,113.45,111.6,112.82,59522855,AAPL,0.01411235955056167,11,2014,102.7484,90.3577775
2014-11-14,113.15,114.19,113.05,114.18,44063595,AAPL,0.012054600248183167,11,2014,103.0526,90.5711065
2014-11-17,114.27,117.28,113.3,113.99,46746712,AAPL,-0.0016640392362936574,11,2014,103.3652,90.782821
2014-11-18,113.94,115.69,113.89,115.47,44223978,AAPL,0.012983595052197705,11,2014,103.71480000000001,90.99674999999999
2014-11-19,115.44,115.74,113.8,114.67,41869160,AAPL,-0.006928206460552477,11,2014,103.98820000000002,91.2039645
2014-11-20,114.91,116.86,114.85,116.31,43395537,AAPL,0.014301909828202675,11,2014,104.2858,91.41943649999999
2014-11-21,117.51,117.57,116.03,116.47,57179298,AAPL,0.0013756340813342316,11,2014,104.58200000000001,91.63058699999999
2014-11-24,116.85,118.77,116.62,118.625,47450824,AAPL,0.01850261870009451,11,2014,104.92190000000001,91.84586250000001
2014-11-25,119.07,119.75,117.45,117.6,68840440,AAPL,-0.008640674394099102,11,2014,105.2567,92.05103449999999
2014-11-26,117.94,119.1,117.83,119.0,40831886,AAPL,0.011904761904761862,11,2014,105.60510000000001,92.26323499999998
2014-11-28,119.27,119.4,118.05,118.93,24814402,AAPL,-0.0005882352941175562,11,2014,105.94789999999999,92.469007
2014-12-01,118.81,119.25,111.27,115.07,83814037,AAPL,-0.03245606659379474,12,2014,106.23010000000001,92.65579299999999
2014-12-02,113.5,115.75,112.75,114.63,59348940,AAPL,-0.003823759450769071,12,2014,106.5015,92.8389505
2014-12-03,115.75,116.35,115.11,115.93,43063440,AAPL,0.011340835732356336,12,2014,106.76729999999999,93.03476500000001
2014-12-04,115.77,117.2,115.29,115.49,42155776,AAPL,-0.0037953937721039166,12,2014,107.04209999999999,93.2328225
2014-12-05,115.99,116.08,114.64,115.0,38318895,AAPL,-0.0042427915836869,12,2014,107.3847,93.43264450000001
2014-12-08,114.1,114.648,111.62,112.4,57664850,AAPL,-0.022608695652173827,12,2014,107.6177,93.6178235
2014-12-09,110.19,114.3,109.35,114.12,60208036,AAPL,0.01530249110320292,12,2014,107.8979,93.81552400000001
2014-12-10,114.41,114.85,111.54,111.95,44565318,AAPL,-0.019015071854188603,12,2014,108.12190000000001,94.00573849999999
2014-12-11,112.26,113.8,111.34,111.62,41471578,AAPL,-0.0029477445288075277,12,2014,108.3707,94.18693150000001
2014-12-12,110.46,111.87,109.58,109.73,56028138,AAPL,-0.01693244938183125,12,2014,108.56730000000002,94.359696
2014-12-15,110.7,111.6,106.35,108.225,67218082,AAPL,-0.013715483459400435,12,2014,108.7394,94.52385
2014-12-16,106.37,110.16,106.26,106.745,60790733,AAPL,-0.013675213675213627,12,2014,108.8819,94.678118
2014-12-17,107.12,109.84,106.82,109.41,53411773,AAPL,0.02496604056396068,12,2014,109.09509999999999,94.844911
2014-12-18,111.87,112.65,110.66,112.65,59006218,AAPL,0.029613380860981753,12,2014,109.33210000000001,95.029054
2014-12-19,112.26,113.24,111.66,111.78,88429770,AAPL,-0.007723035952063917,12,2014,109.54729999999999,95.2090685
2014-12-22,112.16,113.49,111.97,112.94,45167549,AAPL,0.010377527285739818,12,2014,109.79150000000001,95.3945405
